"das_voyage_id","type_of_ship","particulars"
"91877","fluit","After departure from Texel to Goeree. From there 09-12 back to Texel because of a lost rudder. Departure from Texel 09-02-1653. The ship was wrecked near the Shetland Islands on 02-03 (reefs of Bluemull Sound; 26 survivors; wreck recently discovered)."
"93518","fluit","From 07-11 till 14-12-1721 at Hellevoetsluis."
"97463","","The STEENHOVEN left Mocha on 03-09-1723 and sailed via Cochin to Colombo."
"94270","","The VREELAND called at Portsmouth (19 till 23-12-1741). Three soldiers became seafarers."
"94907","","The 22 seafarers who went ashore at the Cape included one deserter."
"91903","galjoot","Riding at anchor off Texel it was wrecked during a storm, but the cargo was saved."
"94282","",""
"91061","",""
"95625","",""
"98752","",""
"95664","fluit",""
"94100","","During the voyage one of the soldiers became a seafarer. The passengers who embarked at the Cape included eight slaves: two (married) couples with two children each."
"96083","","Ran ashore in the Sunda Strait, off Varkenseiland, 02-01-1637. Part of the cargo was lost, crew saved and ship broken up."
"96251","","Via St. Helena."
"94098","","During the voyage one of the soldiers became a seafarer. The passengers included 11 slaves (6 males and 5 females)."
"95642","","The DUIFJE was bound for the Cape."
"95160","","The SCHAGEN was laid up in the Indies, 31-12-1775."
"91211","","Fleet (0172-0175) under command of Gouverneur-Generaal Gerard Reynst and admiraal Steven van der Hagen aboard the WAPEN VAN AMSTERDAM. From 29-09 till 05-10 at S. Vincente; January 10th. at Cape Lopez; from 21-02 till 02-03 at Annabon; May 31th. somewhere off the Cape; from 13-06 till 21-07 at the Comoro Islands."
"94696","","The LYCOCHTON called at Duins from 07 till 18-11-1754."
"93404","fluit","From 25-11 till 24-12-1718 at Torbay."
"92421","bootje","Because of icing the ship found refuge in the Wielingen. Second departure on 11-03-1677. Acc. to Daghreg. 1677 at the Cape on 30-06-1677. Via S. Tiago and Mauritius."
"93771","","Lost between Ternate and Bima in 1730."
"98539","",""
"93975","",""
"93398","fluit",""
"98003","","Reinier Brugman was schout-bij-nacht of the return fleet."
"95138","","During the voyage 5 members of the crew deserted."
"95156","",""
"98143","","From 05 till 13-02-1747 the TOLSDUIN was at anchor off Robben Island."
"91396","","Reprovisioned at St. Lucia Bay."
"96055","",""
"92353","","The passenger who embarked at the Cape was a prisoner; he died during the voyage."
"96544","",""
"96520","",""
"92727","pinas",""
"95398","","See the OVERDUIN (4344). On 12-09-1780 the JONGE HELLINGMAN ran aground at sand-banks off Bengal and was wrecked."
"92862","",""
"91865","galjoot","Via S. Vincente. The ship was laid up, 1664."
"99008","",""
"92883","","From 25-02 till 04-03-1700 at Duins."
"94293","","The FORTUIN called at Madeira (12 till 14-11-1742) and at S. Tiago (25/6-11-1742). At the Cape 2 seafarers disembarked, another deserted; the 14 passengers who embarked at the Cape included 4 slaves."
"92830","pinas","From 23-11 till 26-11-1697 at Duins; from 31-01 till 06-02-1698 at S. Tiago."
"94655","","The cargo of the VOORZICHTIGHEID consisted among other things of f 60,005 in cash. On 08-06-1757 the VOORZICHTIGHEID, loaded with rice, ran aground at the Cape and was wrecked."
"98502","","Crew at the Cape: 101"
"97552","",""
"95477","","On 15-08-1784 the DRAAK departed from Batavia and sailed to China, where it cast anchor on 30-09-1784. See the HOOLWERF (4419)."
"98827","",""
"92584","pinas","Via S. Tiago. At the Cape 2 soldiers went over to the KORTGENE (1523)."
"97004","pinas","Commandeur of the return fleet (6118-6129) was Gerrit Hendriksz., master of the DOMBURG (61 19); vice-commandeur was Adolf Hage, master of the DEN BERG (6123); Dirk Krijne, master of the GRIMMESTEIN (6125), was schout-by-nacht."
"98668","",""
"93086","fluit","See no. 2026.  11 Seafarers and 11 soldiers ran away. The master died during the voyage; he was succeeded by Jakob de Graaf."
"97589","fluit",""
"96987","pinas",""
"94516","","From 23-01 till 22-02-1749 the HOF D'UNO was at Duins. The ship did not call at the Cape but at False Bay, 12-07 till 25-08-1749."
"95984","","From 12-06 till 20-06 at St. Helena."
"96800","fluit",""
"98163","","Aboard the HAARLEM was Daniel Nolthenius, admiraal of the return fleet."
"100001","",""
"96650","pinas",""
"93244","",""
"99091","","The 157 people included 6 passengers."
"91437","jacht","May 5th from Wight."
"97479","",""
"96780","",""
"94515","","The SPARENRIJK called at Spithead twice: 20-01 till 09-02 and 12 till 22-02-1749. The ship did not call at the Cape but at False Bay, 16-06 till 08-07-1749."
"97345","",""
"96734","jacht",""
"98976","hoeker",""
"94953","","From 26-08 till 29-09-1764 the VOORLAND was at Brazil: 8 seafarers and 5 soldiers died. The 8 passengers included 6 criminals. The VOORLAND was laid up and sold in the Indies, 12-01-1770."
"100002","",""
"92167","fluit","According to K.A. 3981 the ship left Texel on 06-12-1667."
"97410","",""
"95423","","During the voyage four men deserted."
"98548","","Crew at the Cape: 743. 3922/7703 was the third voyage of this ship, which during its first voyage was called AMERONGEN (3664/7555)."
"91068","",""
"95417","",""
"94304","","One source mentions Pieter Schildman as master."
"95918","","Via Mauritius and St. Helena; departure from St. Helena 19-03-1611."
"92078","galjoot","Via the Wielingen. The ship stayed for some time for service at the Cape (Mozambique, St. Helena); see KENNEMERLAND (0968). Laid up and sold at Batavia in 1669."
"96212","",""
"95463","","The MAGDEBURG flew the Prussian flag. According to K.A. 3526 Jan Nieuwenhuis was master."
"98731","",""
"97406","","Wrecked near Cape Agulhas"
"95801","paketboot","From Texel the ZEEMEEUW sailed to Rammekens; there it finally put to sea on 02-02-1794."
"98787","","According to K.A. 4261 Gerard Oosthuis was master of the PRINSES VAN ORANJE."
"96367","fluit",""
"93781","","At Torbay from 05-06 till 15-06-1727."
"99171","","The ship was taken by the English on 14-06-1795."
"96871","pinas",""
"92097","jacht","On the return voyage the ship carried French prisoners-of-war. Departure from Ceylon on 24-09-1674; arrival in Holland on 21-04-1676, when it was restored to the Company, see 1327."
"94583","","The SCHAKENBOS did not call at the Cape, but at False Bay. During the voyage one soldier probably became a seafarer. On 17-02-1752 the SCHAKENBOS was wrecked in Manipa Strait."
"96504","",""
"97511","",""
"94915","","Acc. to Mollema the crew numbered 236 at departure. On 14-06-1763 a mutiny took place. The mutineers forced the first mate to sail to Brazil, where the ship arrived on 02-08-1763. Here, at the Rio Grande, 64 men went ashore, while the ship was driven out of its course. On 06-09-1763 the NIJENBORG landed at Cayenne. The rest of the mutineers disembarked here. Finally the ship arrived at Paramaribo on 03-08-1764. It resumed the voyage to the Cape on 23-11-1764 with the supplemented crew. Jakob Ketel died and was succeeded by George Christiaansz. Hartsz. All mutineers were caught and sent to Holland by the Portuguese. The French sent some of them to Surinam. During the trials at Den Helder and Paramaribo 24 men were sentenced to death."
"96264","",""
"98245","",""
"96874","pinas","Aboard the LANDS WELVAREN was Klaas Bichon, commandeur of the return fleet; at the Cape he embarked on the ISSELT (5989)."
"98173","","Part of the cargo (230,330) consisted of tea."
"91778","","Via S. Tiago."
"97136","",""
"95222","","See the BEEKVLIET (4104) and the HOOLWERF (4167). The VROUWE ELISABETH was laid up in the Indies, 01-01-1777."
"92029","jacht","Returning from Nagasaki to Batavia in 1663, the ship was wrecked."
"94625","","The TORENVLIET called at S. Tiago (10 till 16-08-1752), where 11 seafarers, 8 soldiers and 2 craftsmen deserted. During the voyage one soldier probably became a seafarer."
"95956","jacht",""
"97501","",""
"95295","fluit","From 11-02 till 17-03-1776 the HOOP was at Lisbon. On 01-09-1776 the HOOP departed from the Cape and sailed to Ceylon, arrival at Punto Gale: 25-11; four months later, 23-03-1777, the ship returned at the Cape. On 22-02-1778 it set out from the Cape again, destination: Batavia."
"94862","","From 12 till 15-05 the SLOTERDIJK was at Duins: 4 seafarers and 6 soldiers were pressed by an English warship. It also called at S. Tiago, 23 till 28-06-1761: 4 seafarers and 2 soldiers deserted. The 14 soldiers who went ashore at the Cape included 6 deserters. 3811/7664 Is the second voyage of this ship, which during its first voyage was called VROUWE REBECCA JACOBA (see 3668/7568)."
"94994","","The ,,passenger"" was a slave. At the Cape one soldier died."
"91595","fluit","No call at the Cape because of storm."
"92822","",""
"93313","",""
"93413","","At Duins from 07-01 till 26-01-1719. At Portsmouth from 04-02 till 26-02-1719. One soldier deserted. At S. Tiago from 09-04 till 16-04-1719. At Madagascar from 08-09 till 21-10-1719 where 6 seafarers, 4 soldiers and 2 craftsmen ran away. At Saldanha Bay from 28-11-1719 till 02-02-1720."
"96505","jacht","According to Daghregister 1668/9: cargo 285,732."
"92280","fluit","Via Gomera, where one seaman deserted and via S. Tiago."
"94619","hoeker","See also the SCHOLTENBURG (3743) and the NAARSTIGHEID (7502). Laid up at the Cape in 1762."
"93663","",""
"97557","",""
"93608","fluit",""
"94053","","From 13 till 18-02 the ship was back at Texel."
"96525","pinas",""
"93588","","During the voyage one child was born. At S. Tiago from 16-07 till 23-07-1723."
"98230","","The HOOP did not call at the Cape but at False Bay."
"98070","","Commandeur of the return fleet was Dirk Wolter van Nimwegen, master of the HERSTELDER (7181)."
"93322","fluit","The passenger was a stowaway. From 25-07 till 02-08-1716 at S. Tiago and from 11-09 till 18-09-1716 at Annabon."
"96165","",""
"93279","",""
"93097","","The ship was burnt in the Saldanha Bay on 28-05-1709."
"94182","","Kornelis van de Woestijne did not survive the voyage, Bastiaan Koleman succeeded him as master."
"97994","",""
"93323","","From 25-07 till 02-08-1716 at S. Tiago."
"92178","fluit",""
"97642","",""
"98404","",""
"98637","","The 11 passengers included 4 slaves. Commandeur of the return fleet was Jan van Dalen, master of the HUIS OM (7793)."
"93606","",""
"94476","",""
"95396","","See the OVERDUIN (4344). 4345/- Is the second voyage of this ship, which during its first voyage (4202/7992) was called WAKKERHEID. In 1783 or early in 1784 the COMPAGNIES WELV AREN, sailing from Batavia to Ceylon, was wrecked."
"95542","","According to K.A. 4293 the departing crew consisted of 325 men. The BEVERWIJK called at Portsmouth, 16 till 18-10-1785. On 17-08-1786 the ship departed from Batavia and sailed to China. See the MEEUWTJE (4477)."
"92253","jacht","Acc. to Uitloopboek 4389 the ship departed on 31-10-1670. The ship ran ashore east of Madura Island on 31-08-1677; 18 men were drowned."
"92099","fluit","The 'passengers' who embarked at the Cape, were 4 Portuguese prisoners. The ship was wrecked on 09-11-1665 off Bimelepatnam."
"93585","hoeker","On 07- 11-1723 wrecked on the coast of Africa, near the Olifants-river (3° 20' S.). 9 Men were saved."
"98857","","On 28-08-1779 the ALKEMADE departed from the Cape for the first time, five days later, however, it had to return; 17-02-1780 was its final date of departure from the Cape."
"95896","",""
"91681","",""
"98146","","Commandeur of the return fleet was Ficco Eybo van Rheede, master of the HUIS TE RENSBURG (7255)."
"91878","jacht","First call at Goeree till 01-12-1653 and from 08-12-1652 till 15-12-1652 again at Goeree because of adverse winds. Ship was wrecked near Batavia 30-05-1658 (Boompjes Islands)."
"95899","",""
"92740","kat","According to Coolhaas VI, 473, this ship was laid up at Batavia in 1707."
"91272","","From 14-08 till 21-08 at Cape Lopez. The ship stayed in the Indies and was wrecked on the west coast of Ambon, 13-05-1622."
"97785","",""
"98261","",""
"92226","jacht",""
"94010","",""
"93768","",""
"93716","","At Plymouth from 09-10 till 21-10-1725. The ship was lost between Padang and Bengal in 1727."
"99122","","Sailing from Batavia to the Cape the BARBESTEIN was wrecked."
"91823","fluit",""
"94819","","The NOORD NIEUWLAND called at S. Tiago (15 till 20-11-1759) where 3 soldiers deserted. During the voyage 8 soldiers probably became seafarers."
"95774","","From 15 till 24-10-1792 the NAGELBOOM was at Duins. After having arrived at Batavia the ship sailed on to China."
"92090","","See KENNEMERLAND (0968). On board: Vice-admiraal Willem Volgers. The ship was wrecked on a voyage to China on 16-09-1663."
"95897","",""
"94012","","From 14-04 till 21-04 at S. Tiago where 1 seafarer deserted."
"97646","",""
"98967","fluit",""
"98039","","The 109 men aboard the KASTEEL VAN WOERDEN included 6 impotenten. This was the second voyage of this ship, which during its first voyage (3077/7057) was called BUVEGNIES."
"96707","","At the Cape the ships from Ceylon (5789-5800) under command of Salomon Lesage aboard the HUIS TE ZILVERSTEIN (5799) joined the return fleet of 28-11-1684 from Batavia."
"96147","",""
"93478","","On 19-04-1722 taken by 3 pirates at the Rio Delagoa."
"92510","","Via S. Tiago."
"97154","fluit",""
"95362","","See the MORGENSTER (4291)."
"97753","",""
"95150","",""
"93089","pinas","See no. 2026.  Two seafarers and two soldiers deserted in Brazil; one passenger became a soldier."
"94189","","From 13 till 20-07-1739 the ship was at S. Tiago: one seafarer and three soldiers deserted.  Since 22-09-1740 the STREEFKERK was missing at the island 'Cureduvo at Calpetty'."
"92158","fluit","Via S. Tiago. One soldier was drowned. According to Daghreg. 1675 and K.A. 1196 laid up and sold at Batavia in 1675; according to Coolhaas III the ship was wrecked coming from Bengal in 1671."
"96745","",""
"91939","galjoot","In 1662 laid up in Asia."
"97537","",""
"98618","","The 11 passengers included 6 condemned persons."
"94105","",""
"93662","",""
"96719","",""
"94508","","On 17-01-1749 the OVERSCHIE was driven out of its course by a heavy storm, the ship stranded near Portsmouth; before it got afloat 137 seafarers, 83 soldiers and 12 craftsmen deserted. From 17-02, the day the ship got afloat, till 10-05-1749 the OVERSCHIE remained at Portsmouth; the diminished crew was enlarged by 113 seafarers, 74 soldiers, 3 craftsmen and 12 passengers, all sent from Delft. During the voyage at least 5 soldiers probably became seafarers."
